,formatted_address,input_string,latitude,longitude,name,number_of_results,price_level,rating,status
1672,"3438 Mission St, San Francisco, CA 94110, USA",cafe st jorge,37.741689,-122.4227246,Cafe St Jorge,1,2.0,4.6,OK
1673,"5037 Geary Blvd, San Francisco, CA 94118, USA",sichuan home inc,37.7804054,-122.4736471,Sichuan Home,1,1.0,4.3,OK
1674,"2031 Polk St, San Francisco, CA 94109, USA",tai chi restaurant,37.7955,-122.421892,Tai Chi,1,1.0,4.1,OK
1675,"631 Larkin St, San Francisco, CA 94109, USA",golden lotus,37.7838268,-122.4177934,Golden Lotus,2,1.0,4.4,OK
1676,"645 Larkin St, San Francisco, CA 94109, USA",turtle tower restaurant,37.7839869,-122.4178609,Turtle Tower,1,1.0,4.2,OK
1677,,pectopah llc,,,,0,,,ZERO_RESULTS
1678,"2052 Mission St, San Francisco, CA 94105, USA",castillito yucateco,37.7641262,-122.4198023,Castillito Yucateco,1,,4.4,OK
1679,"718 Irving St, San Francisco, CA 94122, San Francisco, CA 94122, United States",easy breezy frozen yogurt,37.7642556,-122.4656927,Easy Breezy Frozen Yogurt,2,,4.2,OK
1680,"790 Bryant St, San Francisco, CA 94107, USA",alta,37.776417,-122.4024817,Alta Motors of SF,1,,3.0,OK
1681,"1650 Holloway Ave, San Francisco, CA 94132, USA",nizarios pizza sfsu,37.7223946,-122.4786143,Nizario's Pizza (SFSU),1,,4.3,OK
1682,"914 Clement St, San Francisco, CA 94118, USA",y  y vietnamese restaurant inc,37.7829057,-122.4691141,Y & Y Vietnamese Cuisine,1,1.0,4.1,OK
1683,"1143 Taraval, San Francisco, CA 94116, USA",the deli king,37.7427835,-122.4786299,The Deli King,1,1.0,4.8,OK
1684,"654 Irving St, San Francisco, CA 94122, USA",rain tree cafe inc,37.7642758,-122.4651343,Cafe Rain Tree,2,1.0,3.7,OK
1685,"2826 Jones St, San Francisco, CA 94133, USA",carmel pizza company,37.8074998,-122.4172125,Carmel Pizza Company,1,2.0,4.4,OK
1686,"2608 Ocean Ave, San Francisco, CA 94132, USA",shabu house,37.7318858,-122.4733344,Shabu House,1,2.0,4.4,OK
1687,"624 Irving St, San Francisco, CA 94122, USA",the crepevine,37.7642408,-122.4646831,Crepevine,2,2.0,4.4,OK
1688,"655 Jackson St, San Francisco, CA 94133, USA",z  y restaurant,37.7959769,-122.4060312,Z & Y Restaurant,1,2.0,4.1,OK
1689,"198 Gough St, San Francisco, CA 94102, USA",20th century cafe,37.774927,-122.4224455,20th Century Cafe,1,1.0,4.4,OK
1690,"1605 Polk St, San Francisco, CA 94109, USA",moka coffee,37.7916933,-122.4210598,Moka Coffee,1,,3.9,OK
1691,"1825 Post St #215, San Francisco, CA 94115, USA",tenroku sushi,37.7849417,-122.4320571,Tenroku Sushi,1,2.0,4.2,OK
1692,"2770 Taylor St, San Francisco, CA 94133, USA",applebees neighborhood grill,37.8079913,-122.4154866,Applebee’s Grill + Bar,1,2.0,3.5,OK
1693,"3188 Mission St, San Francisco, CA 94110, USA",tierra mia coffee company,37.7460333,-122.4198395,Tierra Mia Coffee,2,1.0,4.5,OK
1694,"107 Leland Ave, San Francisco, CA 94134, USA",buffalo kitchen,37.7118787,-122.4059263,Buffalo Kitchen,1,1.0,4.1,OK
1695,"2237 Taraval, San Francisco, CA 94116, USA",zhong shan restaurant,37.7422158,-122.4903354,Zhong Shan Restaurant,1,,4.0,OK
1696,"5530 Geary Blvd, San Francisco, CA 94121, USA",tasty restaurant,37.780593,-122.478971,Tasty,2,1.0,3.9,OK
1697,"2101 Geneva Ave, San Francisco, CA 94134, USA",los reyes restaurant,37.7087089,-122.4207434,Los Reyes Restaurant,1,2.0,3.7,OK
1698,"1500 Market St, San Francisco, CA 94102, USA",allstars cafe inc,37.7752525,-122.41955,All Star Cafe,1,1.0,3.9,OK
1699,"225 Bush St, San Francisco, CA 94104, USA",coffee cultures inc,37.7909624,-122.401475,Coffee Cultures,2,1.0,4.0,OK
1700,"596 Pacific Ave, San Francisco, CA 94133, USA",the station,37.797179,-122.405164,The Station SF,1,2.0,4.2,OK
1701,"Corner of Front St. & Pine St., San Francisco, CA 94111, United States",cantina verde,37.7922235,-122.3983974,Cantina Verde,1,,4.5,OK
1702,"244 California St, San Francisco, CA 94111, USA",minna sf group,37.7935159,-122.3995828,"Mina Group, LLC",1,,0.0,OK
1703,"98 Mission St, San Francisco, CA 94105, USA",super duper burgers,37.7928305,-122.3941084,Super Duper Burgers,1,1.0,4.4,OK
1704,"299 Ellis St, San Francisco, CA 94102, USA",happy donuts,37.7850146,-122.4109954,Happy Donuts,1,1.0,4.8,OK
1705,"1345 Howard St, San Francisco, CA 94103, USA",tank 18 winery,37.774315,-122.4137996,Tank18,1,2.0,4.2,OK
1706,"211 Clement St, San Francisco, CA 94118, USA",wako japanese restaurant,37.7829141,-122.4615607,Wako Japanese Restaurant,1,4.0,4.7,OK
1707,"30 Fremont St, San Francisco, CA 94105, USA",tender greens,37.7907448,-122.3977077,Tender Greens,1,2.0,4.3,OK
1708,"3263 Mission St, San Francisco, CA 94110, USA",sabor de san miguel,37.7445438,-122.4203001,Sabor De San Miguel,1,1.0,3.8,OK
1709,"410 Market St, San Francisco, CA 94111, USA",halal cart llc,37.7912788,-122.3984993,Halal Cart,1,,4.3,OK
1710,"Market Square, 44 9th St, San Francisco, CA 94103, USA",the cadillac,37.7768324,-122.4157837,Cadillac Bar & Grill,2,2.0,4.0,OK
1711,"4769 Mission St, San Francisco, CA 94112, USA",pupuseria metapan,37.7219691,-122.4365758,Pupuseria Metapan,1,,4.0,OK
1712,"1821 Haight St, San Francisco, CA 94117, USA",laguna cafe,37.7692248,-122.4523104,Laguna Cafe,1,,4.2,OK
1713,"521 Cortland Ave, San Francisco, CA 94110, USA",little bee baking,37.7391265,-122.4160624,Little Bee Bakery,1,,4.2,OK
1714,"2740 Mission St, San Francisco, CA 94110, USA",pollo campero,37.75313269999999,-122.4187257,Pollo Campero - San Francisco,1,,3.9,OK
1715,"1750 Market St, San Francisco, CA 94102, USA",proposition chicken,37.77246299999999,-122.4229843,Proposition Chicken,1,1.0,4.3,OK
1716,"839 Clay St, San Francisco, CA 94108, USA",capital restaurant,37.7940788,-122.4071024,Capital,1,1.0,4.1,OK
1717,"2894 Mission St, San Francisco, CA 94110, USA",red cafe,37.7507327,-122.4184706,Red Cafe,1,1.0,4.4,OK
1718,"732 Jackson St, San Francisco, CA 94133, USA",wonglee llc,37.7960381,-122.4072627,Wong Lee Bakery,1,1.0,4.5,OK
1719,"501 Broadway, San Francisco, CA 94133, USA",little szechuan,37.797788,-122.405695,Little Szechuan,1,,3.8,OK
1720,"800 Valencia St, San Francisco, CA 94110, USA",rheas market  deli,37.7599495,-122.4216273,Rhea's Deli & Market,1,1.0,4.5,OK
1721,"77 Battery St, San Francisco, CA 94111, USA",tokyo express battery,37.7919401,-122.4000474,TOKYO EXPRESS,1,1.0,4.0,OK
1722,"Atlas bulding, 602 Mission St, San Francisco, CA 94105, USA",archive bar and kitchen,37.7879785,-122.4001797,Archive Bar & Kitchen,1,2.0,4.3,OK
1723,"925 Kearny St, San Francisco, CA 94133, USA",house of xian dumpling,37.796532,-122.405408,House Of Xian Dumpling,1,1.0,3.8,OK
1724,"102 S Park St, San Francisco, CA 94107, USA",caffe centro,37.7817154,-122.3942567,Caffe Centro,1,1.0,4.2,OK
1725,"3809 18th St, San Francisco, CA 94114, USA",bebebar juice and sandwich,37.7611158,-122.4285527,Bebebar,1,2.0,4.3,OK
1726,"813 Cortland Ave, San Francisco, CA 94110, USA",pizza express,37.7390035,-122.4144084,Pizza Express,1,1.0,4.5,OK
1727,"642 Clement St, San Francisco, CA 94118, USA",richmond republic,37.7830947,-122.4662397,Richmond Republic Draught House,1,2.0,4.5,OK
1728,"1905, 3348 18th St, San Francisco, CA 94110, United States",supreme pizza,37.761971,-122.4181763,Supreme Pizza,1,2.0,4.2,OK
1729,"436 Balboa St, San Francisco, CA 94118, USA",anda piroshki,37.7774242,-122.463634,Cinderella Bakery & Cafe,1,1.0,4.7,OK
1730,"624 Irving St, San Francisco, CA 94122, USA",the crepevine,37.7642408,-122.4646831,Crepevine,1,2.0,4.4,OK
1731,"3050 23rd St, San Francisco, CA 94110, USA",little giant restaurant inc,37.754554,-122.4128335,Little Giant Lighting & Grip,1,,4.9,OK
1732,"3189 16th St, San Francisco, CA 94103, USA",lers ros 16th street,37.7646854,-122.4239333,Lers Ros,1,2.0,4.2,OK
1733,,ediths food company inc,,,,0,,,ZERO_RESULTS
1734,"1353 Taraval, San Francisco, CA 94116, USA",tea fm,37.74259869999999,-122.4809192,Tea FM,1,1.0,4.3,OK
1735,"1896 Hyde St, San Francisco, CA 94109, USA",stones throw,37.7981201,-122.4187108,Stones Throw,1,3.0,4.5,OK
1736,"208 Clement St, San Francisco, CA 94118, USA",tenglong chinese restaurant,37.7833043,-122.4614937,Tenglong Chinese restaurant,1,2.0,3.9,OK
1737,"499 Castro St, San Francisco, CA 94114, USA",gyro xpress mediterranean cuis,37.7610507,-122.4347715,Gyro Xpress,1,,3.8,OK
1738,"55 Cambon Dr, San Francisco, CA 94132, USA",taqueria dos charros,37.717983,-122.4741258,Taqueria Dos Charros,1,1.0,4.3,OK
1739,"1900 Folsom St, San Francisco, CA 94103, USA",the wooden nickel,37.76682100000001,-122.4157832,Wooden Nickel,1,1.0,4.4,OK
1740,"943 Columbus Ave, San Francisco, CA 94133, USA",curry leaf,37.8030948,-122.4144638,Curry Leaf,1,2.0,4.2,OK
1741,"428 11th St, San Francisco, CA 94103, USA",firetrail pizza,37.76976860000001,-122.4120492,Firetrail Pizza,1,,4.0,OK
1742,,jayhoon fedaiy,,,,0,,,ZERO_RESULTS
1743,"5323 Geary Blvd, San Francisco, CA 94121, USA",beluga restaurant,37.7801659,-122.4766258,Beluga,1,,4.8,OK
1744,"1777 Steiner St, San Francisco, CA 94115, USA",cafe murano,37.7855046,-122.4350653,Cafe Murano,1,1.0,4.3,OK
1745,"3521 20th Ave Ste 172, San Francisco, CA 94132, USA",la baguette,37.7271869,-122.4771283,La Baguette,1,,3.9,OK
1746,"734 La Playa St, San Francisco, CA 94121, USA",kawikas ocean beach delictg l,37.774627,-122.509993,Kawika's Ocean Beach Deli,1,,4.3,OK
1747,"146, Hutchison Dr, Davis, CA 95616, United States",shahs halal,38.538487,-121.7524956,Shah's Halal Food,1,,4.7,OK
1748,"1114 Bryant St, San Francisco, CA 94103, USA",pho hour,37.7710205,-122.4092347,Pho Hour,1,1.0,4.2,OK
1749,"312 Divisadero St, San Francisco, CA 94117, USA",sa beang thai,37.772524,-122.4370044,Mangrove Thai Kitchen,1,2.0,4.0,OK
1750,"Hyatt Regency San Francisco, 5 Embarcadero Center, San Francisco, CA 94111, USA",over the moon,37.7947086,-122.3953078,Over the Moon,2,,4.3,OK
1751,"2144 Chestnut St, San Francisco, CA 94109, USA",over the moon,37.8006178,-122.4387125,Over The Moon Creamery,2,,4.5,OK
1752,"366 Golden Gate Ave, San Francisco, CA 94102, USA",jin mi bbq  tofu,37.7818105,-122.4167225,Jin Mi Korean Cuisine,1,,4.1,OK
1753,"1607 Haight St, San Francisco, CA 94117, USA",street taco,37.7696597,-122.4489431,Street Taco,2,1.0,4.5,OK
1754,"757 Clay St, San Francisco, CA 94108, USA",golden king vietnamese restrnt,37.79426249999999,-122.4058224,Golden King Restaurant,1,1.0,4.0,OK
1755,"417 Castro St, San Francisco, CA 94114, USA",dapper dog,37.7622858,-122.4349539,Dapper Dog,1,,4.6,OK
1756,"4166 24th St, San Francisco, CA 94114, USA",holy kitchen,37.7513034,-122.435571,Holy Kitchen,1,,4.3,OK
1757,,san tung #2,,,,0,,,REQUEST_DENIED
1758,"6050 Geary Blvd, San Francisco, CA 94121, USA",bambu desserts  drinks,37.7803822,-122.4845563,Bambu Desserts & Drinks,1,1.0,4.3,OK
1759,"1817 Polk St, San Francisco, CA 94109, USA",lush gelato,37.7936293,-122.421473,Lush Gelato,1,1.0,4.6,OK
1760,"341 Kearny St, San Francisco, CA 94108, USA",plentea inc,37.7913725,-122.4044011,Plentea,1,1.0,4.3,OK
1761,"2138 Irving St, San Francisco, CA 94122, USA",que huong vietnamese deli,37.7635451,-122.4810628,Que Huong Vietnamese Deli,1,1.0,4.2,OK
1762,"1814 Clement St, San Francisco, CA 94121, USA",blue fin sushi  lounge,37.7824236,-122.4788033,Blue Fin Sushi & Lounge,1,2.0,4.2,OK
1763,"2739 Taylor St, San Francisco, CA 94133, USA",jack in the box,37.80778859999999,-122.4159243,Jack in the Box,1,1.0,3.8,OK
1764,"1735 Noriega St, San Francisco, CA 94122, USA",sunset reservoir brewing co,37.7537616,-122.4824114,Sunset Reservoir Brewing Company,1,2.0,4.2,OK
1765,"494 Haight St, San Francisco, CA 94117, USA",house of thai 2,37.7722305,-122.4302584,House of Thai 2,1,,4.0,OK
1766,"260 Kearny St, San Francisco, CA 94104, USA",topsys fun house,37.790624,-122.403788,Topsy's Bar,1,2.0,4.3,OK
1767,"219 King St, San Francisco, CA 94107, USA",shabu bar,37.7773314,-122.3923215,Shabu Bar,1,2.0,3.6,OK
1768,"4829 Mission St, San Francisco, CA 94112, USA",ty sandwich,37.7210277,-122.4373264,TY Sandwiches,1,1.0,4.6,OK
1769,,imagine culinary group,,,,0,,,ZERO_RESULTS
1770,"1945 Hyde St, San Francisco, CA 94109, USA",union larder,37.7988392,-122.4192714,UNION LARDER,1,2.0,4.6,OK
1771,"1030 Taraval, San Francisco, CA 94116, USA",smile house cafe,37.7431853,-122.4774104,Smile House Cafe,1,,3.7,OK
1772,"Cesar Chavez Student Center, West Plaza, San Francisco State University, San Francisco, CA 94132, USA",ha tien cove,37.7226657,-122.4787902,Ha Tien Cove,2,,0.0,OK
1773,"348 Columbus Ave, San Francisco, CA 94133, USA",il casaro pizze mozzarella bar,37.7984951,-122.4073208,Il Casaro Pizzeria,1,2.0,4.6,OK
1774,"50 Post Street, in the Crocker Galleria, San Francisco, CA 94104, USA",giorgios pizzeria,37.78952400000001,-122.403137,Giorgio's,2,1.0,4.0,OK
1775,"3104 24th St, San Francisco, CA 94110, USA",the pizza shop,37.7526118,-122.4143633,The Pizza Shop,1,1.0,4.5,OK
1776,"3639 18th St, San Francisco, CA 94110, USA",birite catering llc,37.761345,-122.424711,Bi-Rite Market,2,1.0,4.5,OK
1777,,sh dream inc,,,,0,,,ZERO_RESULTS
1778,"701 Haight St, San Francisco, CA 94117, USA",black sands,37.771455,-122.433855,Black Sands Brewery,1,2.0,4.3,OK
1779,"2555 Judah St, San Francisco, CA 94122, USA",terra cotta warrior,37.7609486,-122.4895545,Terra Cotta Warrior,1,,4.4,OK
1780,"Brisas, La Pedrera, Puerto Vallarta, Jal., Mexico",brisas de vallarta,20.6243778,-105.2098174,Brisas,1,,0.0,OK
1781,"801 Montgomery St, San Francisco, CA 94133, USA",roka akor,37.7965376,-122.4038625,Roka Akor | San Francisco,1,4.0,4.6,OK
1782,"3565 Geary Blvd, San Francisco, CA 94118, USA",grand hotpot lounge inc,37.781155,-122.457326,Grand Hot Pot Lounge,1,,4.1,OK
1783,"1599 Howard St, San Francisco, CA 94103, USA",gaslamp sf inc,37.7717904,-122.4166365,Gaslamp Cafe,1,,4.1,OK
1784,"3388 24th St, San Francisco, CA 94110, USA",phat philly,37.7522219,-122.4202916,Phat Philly,1,1.0,4.2,OK
1785,"1330 Noriega St, San Francisco, CA 94122, USA",the crew,37.7543375,-122.4781716,The Crew,1,2.0,3.9,OK
1786,"1735 Polk St, San Francisco, CA 94109, USA",buffalo theory,37.7928519,-122.4214286,Buffalo Theory,1,2.0,4.3,OK
1787,"865 Market St, San Francisco, CA 94103, USA",wetzels pretzels,37.7841345,-122.4069704,Wetzel's Pretzels,1,1.0,4.3,OK
1788,"2339 Noriega St, San Francisco, CA 94122, USA",new cheung hing restaurant,37.7535463,-122.4889448,Cheung Hing Restaurant,1,1.0,4.3,OK
1789,"1000 Clement St, San Francisco, CA 94118, USA",the clay pot house,37.7828349,-122.4699667,The Claypot House,1,,4.1,OK
1790,"250 Montgomery St #101, San Francisco, CA 94104, USA",the plant cafe organic,37.79168980000001,-122.4023125,The Plant Cafe Organic,1,2.0,4.4,OK
1791,"1096 S Van Ness Ave, San Francisco, CA 94110, USA",urban putt,37.755731,-122.4168235,Urban Putt,1,1.0,4.6,OK
1792,"2623 San Bruno Ave, San Francisco, CA 94134, USA",saigon bbq restaurant,37.72860259999999,-122.4037502,Saigon BBQ,2,1.0,4.1,OK
1793,"5512 Geary Blvd, San Francisco, CA 94121, USA",hot pot island,37.7805603,-122.4786814,Boiling Hot Pot,1,2.0,4.5,OK
1794,"705 Divisadero St, San Francisco, CA 94117, USA",4505 burgers and bbq,37.7762052,-122.4382525,4505 Burgers & BBQ,1,2.0,4.4,OK
1795,"100 Bush St, San Francisco, CA 94104, USA",chez julien,37.791496,-122.3998943,Chez Julien,1,1.0,4.2,OK
1796,"1701 Jones St, San Francisco, CA 94109, USA",allegro romano,37.796935,-122.4153961,Allegro Romano,1,2.0,4.1,OK
1797,"2032 Union St, San Francisco, CA 94123, USA",palm house,37.7975533,-122.4329043,Palm House,1,2.0,4.3,OK
1798,"701 Union St, San Francisco, CA 94133, USA",north beach gyros,37.8000561,-122.4109453,North Beach Gyros,1,,4.6,OK
1799,"115 Sansome St #101, San Francisco, CA 94104, USA",the treasury,37.7912271,-122.4010705,The Treasury,1,3.0,4.0,OK
1800,"674 Broadway, San Francisco, CA 94133, USA",cafe broadway,37.797814,-122.408194,Cafe Broadway,1,,3.9,OK
1801,"1030 Irving St, San Francisco, CA 94122, USA",changs kitchen,37.7641299,-122.4690813,Chang's Kitchen Restaurant,1,2.0,4.0,OK
1802,"580 Geary St, San Francisco, CA 94102, USA",pineapple bistro  bar,37.7869422,-122.4129982,Pineapple Bistro & Bar,1,,3.7,OK
1803,"111 Minna St, San Francisco, CA 94105, USA",red door coffee,37.7874232,-122.3992509,Red Door Coffee,2,2.0,4.3,OK
1804,"2341 C Folson Street, San Francisco, CA 94110, United States",las cocineras restaurant,37.7598556,-122.4145754,Las Cocineras,1,,4.6,OK
1805,"716 Columbus Ave, San Francisco, CA 94133, USA",the italian homemade company,37.8016088,-122.4117711,The Italian Homemade Company,2,1.0,4.6,OK
1806,"4 Embarcadero Center, Lobby Level, San Francisco, CA 94111, United States",crystal jade jiang nan,37.79474,-122.396131,Crystal Jade,1,3.0,3.9,OK
1807,"1506 Fillmore St, San Francisco, CA 94115, USA",arang restaurant,37.7835513,-122.4324432,Arang Restaurant,1,2.0,4.0,OK
1808,"1958 Polk St, San Francisco, CA 94109, USA",basik cafe,37.7947075,-122.4213275,Basik Cafe,1,2.0,4.5,OK
1809,"Fisher Alley, San Francisco, CA 94133, USA",original bakery,37.7970627,-122.4101524,Original Bakery,2,,0.0,OK
1810,"1750 Divisadero St, San Francisco, CA 94115, USA",san francisco athletic club,37.7860462,-122.4397781,The San Francisco Athletic Club,1,1.0,4.5,OK
1811,"5672 Mission St, San Francisco, CA 94112, USA",los trinos restaurant,37.71050839999999,-122.448552,Los Trinos,1,2.0,4.3,OK
1812,"2205 Lombard St, San Francisco, CA 94123, USA",chubby noodle,37.7994372,-122.4378981,Chubby Noodle Marina,2,2.0,4.6,OK
1813,"428 11th St, San Francisco, CA 94103, USA",seoul of taipei,37.76976860000001,-122.4120492,Soma StrEat Food Park,1,2.0,4.3,OK
1814,"2289 3rd St, San Francisco, CA 94107, USA",the sea star,37.7607375,-122.3883525,The Sea Star,1,1.0,4.8,OK
1815,"2165 Union St, San Francisco, CA 94123, USA",west coast wine cheese,37.797059,-122.434896,West Coast Wine • Cheese,1,2.0,4.6,OK
1816,"433 Kearny St, San Francisco, CA 94108, USA",coffee bar kearny,37.7921517,-122.4046556,Coffee Bar Kearny,1,,4.5,OK
1817,"1 Pagoda Pl, San Francisco, CA 94108, USA",hang ah tea room,37.793377,-122.4074816,Hang Ah Dim Sum Tea House,1,2.0,4.1,OK
1818,"370 14th St, San Francisco, CA 94103, USA",shizen restaurant,37.7683133,-122.421643,Shizen Vegan Sushi Bar and Izakaya,1,2.0,4.7,OK
1819,"2887 Bryant St, San Francisco, CA 94110, USA",hop oast pub  brewery,37.7485289,-122.4085034,Hop Oast Pub & Brewery,1,,5.0,OK
1820,"2101 Ingalls St, San Francisco, CA 94124, USA",city lunch restaurant,37.725786,-122.3868294,City Lunch Restaurant,1,1.0,4.4,OK
1821,"547 Hyde St, San Francisco, CA 94109, USA",tuyet mai,37.786062,-122.416602,Tuyet Mai,1,1.0,4.5,OK
1822,"557 Haight St, San Francisco, CA 94117, USA",noc noc,37.7718,-122.4313862,Noc Noc,2,1.0,4.4,OK
1823,"101 Spear St # A14, San Francisco, CA 94105, USA",wraps to go,37.7924983,-122.3931387,Wraps To Go,1,2.0,4.3,OK
1824,"760 Clay St, San Francisco, CA 94108, USA",oriental pearl restaurant,37.7944578,-122.4058251,Oriental Pearl Restaurant,1,2.0,4.2,OK
1825,"490 Geary St, San Francisco, CA 94102, USA",aveline,37.7871677,-122.4113716,The European Bar & Lounge,1,2.0,4.1,OK
1826,"1639 Polk St, San Francisco, CA 94109, USA",panchos salsa bar  grill,37.792033,-122.4211221,Pancho's Salsa Bar & Grill,2,1.0,3.8,OK
1827,,the hummus guy corp,,,,0,,,ZERO_RESULTS
1828,"1899 Union St, San Francisco, CA 94123, USA",starbucks coffee,37.797644,-122.430395,Starbucks,1,2.0,4.2,OK
1829,"2132 Chestnut St, San Francisco, CA 94123, USA",starbucks coffee,37.8006428,-122.4385446,Starbucks,1,2.0,3.9,OK
1830,"2222 Fillmore St, San Francisco, CA 94115, USA",starbucks coffee,37.7901954,-122.4339625,Starbucks,1,2.0,4.0,OK
1831,"343 Sansome St, San Francisco, CA 94104, USA",starbucks coffee,37.7936971,-122.4017307,Starbucks,1,2.0,4.4,OK
1832,"99 Jackson St, San Francisco, CA 94111, USA",starbucks coffee,37.7969749,-122.3981298,Starbucks,1,2.0,3.7,OK
1833,"3595 California St, San Francisco, CA 94118, USA",starbucks coffee,37.7862455,-122.4531946,Starbucks,1,2.0,4.2,OK
1834,,starbucks coffee #5510,,,,0,,,REQUEST_DENIED
1835,,starbucks coffee #6605,,,,0,,,REQUEST_DENIED
1836,,starbucks coffee #9221,,,,0,,,REQUEST_DENIED
1837,,starbucks coffee #9219,,,,0,,,REQUEST_DENIED
1838,,starbucks coffee #5945,,,,0,,,REQUEST_DENIED
1839,,starbucks coffee #5992,,,,0,,,REQUEST_DENIED
1840,,starbucks coffee #14393,,,,0,,,REQUEST_DENIED
1841,,starbucks coffee #14311,,,,0,,,REQUEST_DENIED
1842,,starbucks coffee #16839,,,,0,,,REQUEST_DENIED
1843,,r  g executive lounge inc,,,,0,,,ZERO_RESULTS
1844,"3295 22nd St, San Francisco, CA 94110, USA",esperpento tapas restaurant,37.7551662,-122.4206109,Esperpento Restaurant,1,2.0,4.2,OK
1845,"298 Pacific Ave, San Francisco, CA 94111, USA",old ship saloon the,37.797832,-122.400756,The Old Ship Saloon,1,1.0,4.2,OK
1846,"2210 Fillmore St, San Francisco, CA 94115, USA",la mediterranee i inc,37.7901344,-122.4338655,La Mediterranee,2,2.0,4.4,OK
1847,"1624 Powell St, San Francisco, CA 94133, USA",la mediterranee,37.7996915,-122.410499,LA Mediterranee,1,,5.0,OK
1848,"262 Divisadero St, San Francisco, CA 94111, USA",repose coffee bar and gallery,37.7715374,-122.4369531,Repose Coffee,1,1.0,4.4,OK
1849,"1517 Polk St, San Francisco, CA 94109, USA",swan oyster depot,37.7909711,-122.4209653,Swan Oyster Depot,1,2.0,4.5,OK
