"business_id","score","date","type"
4614,"75","20160816","routine"
4614,"70","20160419","routine"
4618,"100","20160815","routine"
4618,"100","20170703","routine"
4618,"100","20180507","routine"
4620,"90","20171004","routine"
4620,"90","20160822","routine"
4621,"73","20160627","routine"
4621,"72","20170628","routine"
4622,"86","20171115","routine"
4622,"82","20160921","routine"
4622,"80","20160503","routine"
4623,"100","20180201","routine"
4623,"89","20160502","routine"
4627,"87","20160630","routine"
4627,"90","20180227","routine"
4630,"100","20180629","routine"
4630,"98","20160527","routine"
4630,"96","20170304","routine"
4634,"100","20151007","routine"
4634,"98","20170213","routine"
4634,"100","20171102","routine"
4636,"94","20180703","routine"
4636,"92","20170712","routine"
4636,"96","20160405","routine"
4636,"94","20161214","routine"
4638,"100","20180201","routine"
4638,"88","20160801","routine"
4643,"83","20180109","routine"
4643,"67","20160512","routine"
4650,"96","20160527","routine"
4650,"84","20180315","routine"
4654,"90","20180604","routine"
4654,"88","20151218","routine"
4654,"82","20160617","routine"
4654,"80","20170425","routine"
4656,"96","20171011","routine"
4656,"96","20161011","routine"
4656,"94","20160411","routine"
4665,"94","20161220","routine"
4665,"94","20160524","routine"
4665,"96","20171016","routine"
4667,"96","20160602","routine"
4667,"100","20171206","routine"
4668,"100","20160727","routine"
4668,"100","20180126","routine"
4670,"81","20171013","routine"
4670,"72","20160324","routine"
4670,"75","20160901","routine"
4671,"98","20180604","routine"
4671,"98","20160531","routine"
4671,"98","20170117","routine"
4671,"100","20171130","routine"
4672,"84","20171120","routine"
4672,"84","20161206","routine"
4672,"88","20160516","routine"
4672,"92","20180718","routine"
4678,"83","20161107","routine"
4678,"75","20171020","routine"
4678,"84","20160311","routine"
4681,"96","20180516","routine"
4681,"96","20170901","routine"
4681,"100","20160916","routine"
4681,"100","20160401","routine"
4683,"96","20160222","routine"
4683,"90","20160831","routine"
4683,"88","20180209","routine"
4683,"92","20170328","routine"
4685,"94","20160329","routine"
4685,"96","20161203","routine"
4685,"96","20180507","routine"
4685,"87","20170615","routine"
4686,"92","20160603","routine"
4686,"94","20170105","routine"
4686,"94","20170523","routine"
4686,"92","20151006","routine"
4686,"92","20171206","routine"
4688,"96","20160401","routine"
4688,"94","20161209","routine"
4688,"89","20170908","routine"
4688,"94","20170609","routine"
4694,"92","20160606","routine"
4694,"90","20170210","routine"
4700,"92","20170309","routine"
4700,"96","20160623","routine"
4702,"92","20160916","routine"
4702,"96","20180226","routine"
4702,"96","20160127","routine"
4703,"75","20160919","routine"
4703,"84","20170830","routine"
4703,"88","20180207","routine"
4705,"83","20180205","routine"
4705,"83","20160316","routine"
4706,"90","20171024","routine"
4706,"90","20171006","routine"
4706,"81","20160919","routine"
4708,"94","20151121","routine"
4708,"96","20170512","routine"
4708,"92","20171215","routine"
4716,"87","20180307","routine"
4716,"88","20170925","routine"
4716,"92","20160914","routine"
4718,"92","20160726","routine"
4718,"89","20170504","routine"
4729,"81","20161027","routine"
4729,"89","20171024","routine"
4732,"96","20180516","routine"
4732,"88","20171219","routine"
4732,"83","20170719","routine"
4732,"90","20161019","routine"
4732,"77","20160202","routine"
4734,"80","20160528","routine"
4734,"88","20180109","routine"
4739,"74","20170421","routine"
4739,"74","20170510","routine"
4746,"79","20170629","routine"
4746,"75","20150921","routine"
4746,"79","20170703","routine"
4753,"98","20180215","routine"
4753,"90","20160505","routine"
4753,"88","20161110","routine"
4753,"98","20170824","routine"
4754,"86","20160725","routine"
4754,"90","20170816","routine"
4754,"96","20180207","routine"
4754,"88","20151218","routine"
4755,"94","20160621","routine"
4755,"86","20161228","routine"
4755,"94","20171004","routine"
4755,"96","20180531","routine"
4762,"94","20180611","routine"
4762,"92","20160418","routine"
4762,"90","20161017","routine"
4762,"92","20171010","routine"
4774,"84","20160823","routine"
4774,"76","20180213","routine"
4777,"83","20160824","routine"
4777,"90","20180607","routine"
4782,"90","20160818","routine"
4782,"77","20180208","routine"
4787,"86","20171002","routine"
4787,"83","20160628","routine"
4789,"84","20180417","routine"
4789,"89","20170324","routine"
4789,"88","20160630","routine"
4791,"78","20160822","routine"
4794,"90","20170105","routine"
4794,"80","20180205","routine"
4797,"86","20171130","routine"
4797,"90","20170502","routine"
4797,"90","20160908","routine"
4797,"92","20160308","routine"
4798,"85","20151221","routine"
4798,"76","20160903","routine"
4798,"84","20170913","routine"
4800,"100","20151204","routine"
4800,"96","20150730","routine"
4800,"98","20161212","routine"
4800,"98","20160425","routine"
4800,"98","20170713","routine"
4800,"98","20180116","routine"
4801,"96","20160516","routine"
4801,"94","20161110","routine"
4801,"98","20171030","routine"
4803,"74","20170103","routine"
4803,"82","20170726","routine"
4803,"73","20160614","routine"
4804,"86","20161206","routine"
4804,"94","20151113","routine"
4804,"85","20160627","routine"
4804,"90","20171120","routine"
4806,"94","20161217","routine"
4806,"94","20171012","routine"
4806,"92","20160701","routine"
4817,"94","20170119","routine"
4817,"90","20150928","routine"
4819,"100","20151118","routine"
4819,"88","20170103","routine"
4819,"96","20171227","routine"
4824,"93","20180213","routine"
4824,"96","20160819","routine"
4828,"98","20160718","routine"
4828,"96","20171212","routine"
4837,"100","20160929","routine"
4837,"93","20171002","routine"
4837,"100","20160414","routine"
4841,"91","20151030","routine"
4841,"100","20171205","routine"
4842,"90","20160621","routine"
4842,"90","20170209","routine"
4842,"100","20180116","routine"
4843,"93","20160804","routine"
4843,"100","20171205","routine"
4844,"94","20180717","routine"
4844,"94","20170829","routine"
4844,"80","20151208","routine"
4846,"87","20170830","routine"
4846,"88","20180620","routine"
4846,"78","20160614","routine"
4849,"88","20180321","routine"
4849,"84","20160331","routine"
4849,"88","20170225","routine"
4850,"98","20180710","routine"
4850,"98","20170826","routine"
4850,"90","20161217","routine"
4850,"96","20160419","routine"
4859,"92","20160729","routine"
4859,"90","20170308","routine"
4859,"88","20180416","routine"
4860,"88","20170411","routine"
4860,"92","20180606","routine"
4860,"96","20160527","routine"
4860,"92","20180717","routine"
4864,"86","20160602","routine"
4864,"76","20171024","routine"
4864,"84","20161206","routine"
4864,"83","20180614","routine"
4868,"93","20180614","routine"
4868,"94","20160831","routine"
4868,"90","20170706","routine"
4874,"88","20170815","routine"
4874,"86","20180306","routine"
4874,"90","20160502","routine"
4881,"90","20161021","routine"
4884,"98","20171211","routine"
4884,"94","20160120","routine"
4884,"100","20170209","routine"
4893,"92","20171211","routine"
4893,"90","20160518","routine"
4894,"87","20180508","routine"
4894,"94","20150819","routine"
4894,"85","20161024","routine"
4896,"100","20160715","routine"
4896,"96","20170615","routine"
4900,"92","20150824","routine"
4900,"94","20171116","routine"
4906,"98","20160524","routine"
4906,"94","20180507","routine"
4906,"94","20170905","routine"
4907,"81","20171108","routine"
4907,"82","20180710","routine"
4907,"80","20170105","routine"
4914,"92","20160323","routine"
4914,"96","20180612","routine"
4917,"78","20160906","routine"
4917,"69","20180605","routine"
4920,"96","20160810","routine"
4920,"94","20160225","routine"
4920,"91","20150729","routine"
4920,"96","20170328","routine"
4920,"96","20170914","routine"
4920,"96","20180604","routine"
4922,"92","20160519","routine"
4922,"96","20161121","routine"
4922,"90","20170630","routine"
4922,"87","20171120","routine"
4922,"94","20151109","routine"
4923,"85","20180320","routine"
4923,"94","20170711","routine"
4932,"85","20160607","routine"
4932,"85","20171113","routine"
4932,"82","20170424","routine"
4935,"80","20160301","routine"
4935,"81","20161020","routine"
4935,"94","20180208","routine"
4935,"85","20170822","routine"
4944,"92","20171018","routine"
4944,"96","20161221","routine"
4944,"96","20160622","routine"
4947,"98","20160613","routine"
4947,"100","20180105","routine"
4952,"96","20161109","routine"
4952,"100","20180509","routine"
4952,"96","20170629","routine"
4952,"96","20150824","routine"
4952,"100","20160428","routine"
4957,"94","20160714","routine"
4957,"92","20180117","routine"
4959,"90","20160229","routine"
4959,"90","20161228","routine"
4959,"86","20180718","routine"
4959,"85","20171114","routine"
4960,"71","20160413","routine"
4960,"88","20171012","routine"
4960,"89","20161003","routine"
4963,"83","20171031","routine"
4978,"92","20160307","routine"
4978,"70","20171010","routine"
4978,"96","20180522","routine"
4982,"96","20170207","routine"
4982,"98","20160520","routine"
4985,"100","20160517","routine"
4985,"98","20180716","routine"
4985,"100","20170103","routine"
4985,"89","20171113","routine"
4986,"88","20180122","routine"
4986,"87","20160830","routine"
4986,"82","20160314","routine"
4986,"88","20170522","routine"
4987,"100","20160825","routine"
4987,"89","20180614","routine"
4987,"86","20170630","routine"
4999,"77","20161003","routine"
4999,"86","20171207","routine"
4999,"100","20160129","routine"
4999,"89","20170501","routine"
5000,"90","20170628","routine"
5000,"94","20160624","routine"
5000,"98","20180629","routine"
5006,"92","20170807","routine"
5006,"96","20161017","routine"
5006,"91","20160217","routine"
5010,"86","20161004","routine"
5010,"96","20180501","routine"
5010,"92","20160331","routine"
5010,"94","20170823","routine"
5011,"92","20160902","routine"
5011,"96","20171025","routine"
5011,"87","20160301","routine"
5011,"96","20180515","routine"
5016,"79","20170112","routine"
5016,"90","20160614","routine"
5016,"88","20171208","routine"
5017,"86","20180605","routine"
5017,"80","20160714","routine"
5017,"75","20170221","routine"
5019,"98","20180402","routine"
5019,"98","20170428","routine"
5025,"96","20160222","routine"
5025,"92","20160804","routine"
5025,"96","20170314","routine"
5025,"92","20171003","routine"
5025,"90","20180405","routine"
5025,"96","20150821","routine"
5032,"94","20180702","routine"
5032,"96","20160923","routine"
5032,"94","20170627","routine"
5032,"100","20160226","routine"
5033,"94","20160414","routine"
5033,"86","20170104","routine"
5033,"90","20170822","routine"
5038,"90","20160528","routine"
5038,"89","20180102","routine"
5039,"96","20180502","routine"
5039,"86","20170314","routine"
5039,"87","20160329","routine"
5049,"71","20160804","routine"
5053,"92","20170130","routine"
5053,"96","20180213","routine"
5053,"91","20160609","routine"
5071,"84","20160322","routine"
5071,"96","20180222","routine"
5071,"90","20170210","routine"
5074,"88","20160610","routine"
5074,"90","20170130","routine"
5074,"94","20170829","routine"
5074,"96","20180614","routine"
5077,"100","20160826","routine"
5077,"96","20180308","routine"
5077,"100","20150914","routine"
5083,"90","20180313","routine"
5083,"90","20170921","routine"
5083,"96","20160923","routine"
5084,"94","20160923","routine"
5085,"92","20160923","routine"
5090,"73","20170725","routine"
5090,"82","20161003","routine"
5090,"78","20160412","routine"
5090,"77","20180516","routine"
5096,"94","20170203","routine"
5096,"90","20180206","routine"
5096,"92","20160720","routine"
5104,"98","20160630","routine"
5104,"100","20180607","routine"
5104,"98","20171010","routine"
5118,"96","20180516","routine"
5118,"98","20160512","routine"
5118,"98","20161207","routine"
5124,"96","20161227","routine"
5124,"96","20171012","routine"
5124,"90","20150904","routine"
5129,"85","20180417","routine"
5129,"92","20170807","routine"
5136,"98","20180524","routine"
5136,"94","20170710","routine"
5136,"98","20160504","routine"
5144,"90","20170601","routine"
5144,"92","20180718","routine"
5150,"90","20151204","routine"
5150,"86","20170918","routine"
5150,"80","20160708","routine"
5150,"94","20180507","routine"
5156,"92","20170804","routine"
5156,"94","20180430","routine"
5156,"84","20161024","routine"
5170,"92","20150909","routine"
5170,"94","20170131","routine"
5177,"94","20180612","routine"
5179,"89","20171024","routine"
5180,"85","20170207","routine"
5180,"94","20180205","routine"
5183,"90","20180717","routine"
5183,"89","20170510","routine"
